Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Latitude,Longitude,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng
"198,2 m²",11 tỷ,,,Sổ đỏ/ Sổ hồng,,15.9910974502563,108.260215759277,"10,61 m","10,5 m",Đông - Nam,,
100 m²,"2,79 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9970492,108.2660321,5 m,"5,5 m",Đông,,
1.600 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0862291,108.1582854,"63,5 m",,Đông - Bắc,,
116 m²,"12,5 tỷ",3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Không nội thất.,16.0505142083571,108.21503233102,7 m,9 m,,,3 tầng
"92,5 m²","4,2 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0023233,108.2190593,5 m,,Đông - Bắc,,2 tầng
70 m²,5 tỷ,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.0353030133989,108.214566185268,5 m,"5,5 m",,,1 tầng
70 m²,"7,2 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0734872405303,108.241139949571,5 m,75 m,Đông,Đông,
95 m²,"12,5 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0497063934181,108.24071214815,45 m,"7,5 m",Đông,Đông,
116 m²,"10,8 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0816673593624,108.244907972402,9 m,7 m,Bắc,,
37 m²,"2,25 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0760307312012,108.244514465332,,,Đông,Tây - Bắc,
100 m²,11 tỷ,,,Đã có sổ.,,16.0802273,108.245146,5 m,33 m,Nam,,
90 m²,"6,7 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0773562,108.2422717,5 m,"5,5 m",Bắc,,
95 m²,"8,9 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0755114,108.2423258,5 m,"7,5 m",Bắc,,
100 m²,"8,2 tỷ",,,Sổ đỏ/ Sổ hồng,,16.077613,108.2422756,5 m,"5,5 m",Tây,,
90 m²,"4,8 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0938031014303,108.235414267542,5 m,30 m,Đông - Bắc,,
75 m²,"4,2 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0872215761813,108.246696596448,5 m,"5,5 m",Nam,,
100 m²,4 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.0974959,108.2320457,5 m,"7,5 m",Đông - Bắc,,
100 m²,"1,46 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0562227494671,108.090484382069,5 m,"7,5 m",Tây - Bắc,,
100 m²,"5,2 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0823651,108.2339272,5 m,"5,5 m",Nam,,
90 m²,"4,8 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0938031014303,108.235414267542,5 m,30 m,Đông - Bắc,,
75 m²,"4,2 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0872215761813,108.246696596448,5 m,"5,5 m",Nam,,
100 m²,4 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.0974959,108.2320457,5 m,"7,5 m",Đông - Bắc,,
100 m²,"1,46 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0562227494671,108.090484382069,5 m,"7,5 m",Tây - Bắc,,
100 m²,"5,2 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0823651,108.2339272,5 m,"5,5 m",Nam,,
71 m²,"2,05 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,15.983246803283691,108.25209045410156,,,Đông,Tây - Bắc,
76 m²,"7,2 tỷ",2 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0689552274011,108.235382628716,"5,1 m","5,5 m",Tây - Bắc,,
119 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,,16.0979642500407,108.132832937005,5 m,"5,5 m",Tây - Bắc,,
182 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0576103006784,108.2441886493,10 m,,,,
300 m²,"11,5 tỷ",,,Sổ đỏ/ Sổ hồng,,15.991097450256348,108.26021575927734,15 m,"15,5 m",Đông,,
100 m²,"6,85 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0326771564604,108.229165413581,5 m,"7,5 m",Bắc,,
100 m²,"17,9 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0834515042028,108.229296585835,5 m,,Tây,,
67 m²,2 tỷ,2 phòng,2 phòng,Hợp đồng mua bán,,16.0531692504883,108.248153686523,,,,,
197 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,,16.0590712334833,108.232863059821,10 m,3 m,Đông - Nam,,
300 m²,Thỏa thuận,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.029903411865234,108.24016571044922,15 m,"7,5 m",Đông - Bắc,Đông - Bắc,2 tầng
115 m²,Thỏa thuận,6 phòng,7 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0155427,108.261175,5 m,"5,5 m",Tây - Nam,Tây - Nam,5 tầng
161 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,,16.0141589,108.2581179,"7,4 m","7,5 m",Đông - Nam,,
337 m²,50 triệu/m²,,,Sổ đỏ/ Sổ hồng,,16.0433529992705,108.24433098213,12 m,5 m,Đông - Nam,,
200 m²,9 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.0143033,108.2570291,10 m,"5,5 m",Tây - Bắc,,
161 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,,16.0141589,108.2581179,"7,4 m","7,5 m",Đông - Nam,,
337 m²,50 triệu/m²,,,Sổ đỏ/ Sổ hồng,,16.0433529992705,108.24433098213,12 m,5 m,Đông - Nam,,
200 m²,9 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.0143033,108.2570291,10 m,"5,5 m",Tây - Bắc,,
100 m²,Thỏa thuận,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0023524,108.2616666,5 m,"5,5 m",Đông - Nam,Đông - Nam,2 tầng
"198,5 m²",Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0176566,108.2577675,"8,3 m",15 m,Đông - Bắc,,
"46,5 m²",Thỏa thuận,2 phòng,1 phòng,,Cao cấp nhất.,16.090421217152,108.227421283722,,,,,
100 m²,"4,2 tỷ",,,,,16.0183067321777,108.221748352051,,,Đông - Nam,,
361 m²,"12,5 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9910974502563,108.260215759277,"13,29 m",30 m,Bắc,,
"98,5 m²",Thỏa thuận,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,16.0176198,108.2563598,5 m,"5,5 m",Bắc,Bắc,1 tầng
200 m²,7 tỷ,,,Sổ đỏ/ Sổ hồng,,15.9966209,108.2669781,10 m,"5,5 m",Tây,,
105 m²,Thỏa thuận,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.038877487182617,108.24740600585938,,,Tây - Nam,Đông - Bắc,
"77,4 m²",5 tỷ,2 phòng,2 phòng,HĐMB,Đầy đủ.,16.0388774871826,108.247406005859,,,Tây - Nam,Đông - Bắc,
72 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.05558967590332,108.22355651855469,,,Đông - Nam,Đông - Nam,
82 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,16.1001110076904,108.228858947754,,,Tây - Bắc,Đông - Nam,
130 m²,"10,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.037002123944,108.219809877584,5 m,"10,5 m",Đông - Bắc,,
63 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,15.983246803283691,108.25209045410156,,,Tây - Bắc,Đông - Nam,
"202,6 m²",71 tỷ,50 phòng,55 phòng,Sổ hồng,Nội thất cao cấp,16.0671719,108.2443389,9 m,23 m,Tây,Tây,12 tầng
85 m²,"18,5 tỷ",15 phòng,,Sổ đỏ/ Sổ hồng,,16.0514824040298,108.243947553172,5 m,55 m,,,8 tầng
100 m²,"2,3 tỷ",,,,,16.09357261657715,108.12629699707031,,,Đông - Bắc,,
200 m²,7 tỷ,,,Sổ đỏ/ Sổ hồng,,15.9966209,108.2669781,10 m,"5,5 m",Tây,,
105 m²,Thỏa thuận,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.038877487182617,108.24740600585938,,,Tây - Nam,Đông - Bắc,
"77,4 m²",5 tỷ,2 phòng,2 phòng,HĐMB,Đầy đủ.,16.0388774871826,108.247406005859,,,Tây - Nam,Đông - Bắc,
72 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.05558967590332,108.22355651855469,,,Đông - Nam,Đông - Nam,
82 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,16.1001110076904,108.228858947754,,,Tây - Bắc,Đông - Nam,
130 m²,"10,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.037002123944,108.219809877584,5 m,"10,5 m",Đông - Bắc,,
63 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,15.983246803283691,108.25209045410156,,,Tây - Bắc,Đông - Nam,
"202,6 m²",71 tỷ,50 phòng,55 phòng,Sổ hồng,Nội thất cao cấp,16.0671719,108.2443389,9 m,23 m,Tây,Tây,12 tầng
85 m²,"18,5 tỷ",15 phòng,,Sổ đỏ/ Sổ hồng,,16.0514824040298,108.243947553172,5 m,55 m,,,8 tầng
100 m²,"2,3 tỷ",,,,,16.09357261657715,108.12629699707031,,,Đông - Bắc,,
300 m²,"16,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0258256266229,108.239406054275,15 m,"7,5 m",Đông - Nam,,
100 m²,"3,35 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9804397940961,108.253456115627,5 m,"10,5 m",,,
127 m²,Thỏa thuận,,,,,16.0706911677292,108.236724190894,,,,,
300 m²,34 tỷ,,,Sổ đỏ.,,16.0792406,108.2149453,"7,5 m",21 m,Đông,,
54 m²,"5,38 tỷ",1 phòng,1 phòng,Đang chờ sổ,Cơ bản,16.05558967590332,108.22355651855469,,,Bắc,Tây - Nam,
75 m²,"3,5 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.07410150009,108.168422807489,5 m,"5,5 m",Nam,,
101 m²,"7,79 tỷ",2 phòng,3 phòng,,,16.057717688521,108.244243188971,"5,3 m","5,5 m",,,1 tầng
100 m²,"4,25 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0220612275651,108.234726568293,5 m,"7,5 m",Đông - Nam,,
51 m²,"1,65 tỷ",1 phòng,1 phòng,Hợp đồng mua bán,,16.0531692504883,108.248153686523,,,,,
100 m²,"4,25 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0220612275651,108.234726568293,5 m,"7,5 m",Đông - Nam,,
51 m²,"1,65 tỷ",1 phòng,1 phòng,Hợp đồng mua bán,,16.0531692504883,108.248153686523,,,,,
66 m²,"4,6 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.06191062927246,108.23790740966797,,,Nam,Đông,
150 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0591364,108.2400425,,"7,5 m",Đông,,
152 m²,34 tỷ,20 phòng,20 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0478956226051,108.246691403692,9 m,"7,5 m",,,9 tầng
350 m²,55 triệu/m²,,,Sổ đỏ,,16.1065676,108.258993,"12,5 m",15 m,Tây,,
53 m²,11 tỷ,,,,,16.0709641,108.2211734,,,,,5 tầng
70 m²,"3,75 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0663077514992,108.200452648571,"5,5 m",5 m,Bắc,Bắc,2 tầng
60 m²,"1,95 tỷ",2 phòng,1 phòng,,,16.0857925079408,108.151987055598,"4,5 m",,Tây - Nam,,1 tầng
120 m²,"2,5 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản.,16.010722533569,108.174033408984,6 m,8 m,Tây - Bắc,Tây - Bắc,1 tầng
75 m²,"3,39 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0784820851156,108.161686452478,5 m,"5,5 m",Đông - Nam,,
140 m²,"3,4 tỷ",2 phòng,1 phòng,,,16.1008957695617,108.132701662388,7 m,"10,5 m",Tây - Bắc,,1 tầng
140 m²,"7,5 tỷ",5 phòng,4 phòng,,,16.0785308363246,108.166046329704,7 m,,,,3 tầng
100 m²,"2,09 tỷ",,,Có sổ,,16.0494155146864,108.109171175366,5 m,"7,5 m",Đông - Nam,,
180 m²,"9,8 tỷ",1 phòng,1 phòng,,,16.1005566879316,108.229676609688,10 m,"7,5 m",,,1 tầng
315 m²,"10,5 tỷ",,,,,15.9873711584593,108.236158715941,15 m,"7,5 m",Đông - Nam,,
108 m²,Thỏa thuận,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Không nội thất.,16.088382720947266,108.22888946533203,6 m,7 m,Nam,,3 tầng
248 m²,"8,5 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9793722391839,108.251395647799,10 m,"7,5 m",Nam,,
88 m²,"5,9 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.088382720947266,108.22888946533203,,,,,
60 m²,"1,95 tỷ",2 phòng,1 phòng,,,16.0857925079408,108.151987055598,"4,5 m",,Tây - Nam,,1 tầng
120 m²,"2,5 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản.,16.010722533569,108.174033408984,6 m,8 m,Tây - Bắc,Tây - Bắc,1 tầng
75 m²,"3,39 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0784820851156,108.161686452478,5 m,"5,5 m",Đông - Nam,,
140 m²,"3,4 tỷ",2 phòng,1 phòng,,,16.1008957695617,108.132701662388,7 m,"10,5 m",Tây - Bắc,,1 tầng
140 m²,"7,5 tỷ",5 phòng,4 phòng,,,16.0785308363246,108.166046329704,7 m,,,,3 tầng
100 m²,"2,09 tỷ",,,Có sổ,,16.0494155146864,108.109171175366,5 m,"7,5 m",Đông - Nam,,
180 m²,"9,8 tỷ",1 phòng,1 phòng,,,16.1005566879316,108.229676609688,10 m,"7,5 m",,,1 tầng
315 m²,"10,5 tỷ",,,,,15.9873711584593,108.236158715941,15 m,"7,5 m",Đông - Nam,,
108 m²,Thỏa thuận,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Không nội thất.,16.088382720947266,108.22888946533203,6 m,7 m,Nam,,3 tầng
248 m²,"8,5 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9793722391839,108.251395647799,10 m,"7,5 m",Nam,,
88 m²,"5,9 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.088382720947266,108.22888946533203,,,,,
79 m²,"3,99 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0522791255907,108.218167043412,"5,8 m",5 m,,,1 tầng
200 m²,36 tỷ,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0490989469402,108.22112548225,10 m,10 m,Đông,,5 tầng
51 m²,"6,5 tỷ",2 phòng,2 phòng,,,16.0598724853228,108.236287789446,,,,,3 tầng
50 m²,"3,75 tỷ",3 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0608847111689,108.216935792689,,45 m,,,3 tầng
50 m²,"3,95 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0447237226581,108.216452223515,"4,5 m",5 m,,,3 tầng
138 m²,"9,3 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0909557962476,108.234615514804,"7,5 m","10,5 m",,,
180 m²,"9,8 tỷ",,,Sổ đỏ/ Sổ hồng,,16.029903411865234,108.24016571044922,10 m,"7,5 m",Đông - Bắc,,
108 m²,8 tỷ,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0394056556935,108.21675464741,5 m,"7,5 m",Bắc,Bắc,4 tầng
50 m²,"3,75 tỷ",3 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0608847111689,108.216935792689,,45 m,,,3 tầng
50 m²,"3,95 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0447237226581,108.216452223515,"4,5 m",5 m,,,3 tầng
138 m²,"9,3 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0909557962476,108.234615514804,"7,5 m","10,5 m",,,
180 m²,"9,8 tỷ",,,Sổ đỏ/ Sổ hồng,,16.029903411865234,108.24016571044922,10 m,"7,5 m",Đông - Bắc,,
108 m²,8 tỷ,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0394056556935,108.21675464741,5 m,"7,5 m",Bắc,Bắc,4 tầng
102 m²,"3,1 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9820749595556,108.272110706603,5 m,"7,5 m",Tây,,
"280,4 m²",28 tỷ,,,,,16.0606421883547,108.204846636523,8 m,,,,
289 m²,70 tỷ,,,,,16.0888290894233,108.241467614863,10 m,,,,
"442,2 m²",75 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.078669,108.2205279,"17,23 m",,Đông - Nam,,
"327,1 m²",52 tỷ,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0657285,108.1991939,,,Nam,,3 tầng
"188,4 m²","26,3 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0656209,108.1872238,"8,33 m",,Nam,,3 tầng
375 m²,36 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0724011,108.1955348,15 m,45 m,Bắc,,
"179,12 m²",11 tỷ,,,,,16.1292639719952,108.2787810516,9 m,"7,5 m",,,
100 m²,"6,95 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0705058707757,108.165904571218,5 m,42 m,Tây - Nam,,
226 m²,"23,3 tỷ",7 phòng,7 phòng,Sổ đỏ/ Sổ hồng,,16.0606238463613,108.236565504205,8 m,"7,5 m",,,3 tầng
90 m²,"5,15 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0200903977642,108.256029155335,5 m,"7,5 m",Nam,Nam,3 tầng
390 m²,155 triệu/m²,,,Sổ đỏ/ Sổ hồng,Không nội thất,16.0657285,108.1991939,14 m,,Nam,,3 tầng
162 m²,25 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0448322,108.2163965,,,Tây - Bắc,,
80 m²,"5,79 tỷ",3 phòng,2 phòng,,,16.0480746596571,108.237684967973,,"5,5 m",,,2 tầng
"179,12 m²",11 tỷ,,,,,16.1292639719952,108.2787810516,9 m,"7,5 m",,,
100 m²,"6,95 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0705058707757,108.165904571218,5 m,42 m,Tây - Nam,,
226 m²,"23,3 tỷ",7 phòng,7 phòng,Sổ đỏ/ Sổ hồng,,16.0606238463613,108.236565504205,8 m,"7,5 m",,,3 tầng
90 m²,"5,15 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0200903977642,108.256029155335,5 m,"7,5 m",Nam,Nam,3 tầng
390 m²,155 triệu/m²,,,Sổ đỏ/ Sổ hồng,Không nội thất,16.0657285,108.1991939,14 m,,Nam,,3 tầng
162 m²,25 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0448322,108.2163965,,,Tây - Bắc,,
80 m²,"5,79 tỷ",3 phòng,2 phòng,,,16.0480746596571,108.237684967973,,"5,5 m",,,2 tầng
"70,8 m²","7,05 tỷ",2 phòng,,Sổ đỏ/ Sổ hồng,Không nội thất,16.0883827209473,108.228889465332,,,Tây,Nam,
112 m²,"6,1 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.03292465209961,108.22196960449219,,,,,
106 m²,"2,15 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0856732102234,108.152203332062,6 m,3 m,Tây - Bắc,,1 tầng
65 m²,Thỏa thuận,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.06861686706543,108.24445343017578,,,,,
76 m²,"4,18 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.03292465209961,108.22196960449219,,,,,
90 m²,2 tỷ,,,Sổ đỏ/ Sổ hồng,,15.9875059624437,108.236434886175,"6,2 m",5 m,Đông,,
73 m²,"4,58 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0559064580926,108.163803628899,5 m,"5,5 m",Tây - Nam,,2 tầng
269 m²,"2,35 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0964282636938,108.095652640811,9 m,4 m,Đông - Bắc,,
34 m²,"2,45 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0649183258376,108.215890496447,4 m,3 m,,,3 tầng
100 m²,"4,75 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0274726565921,108.243109818938,5 m,"11,5 m",Tây - Nam,,
160 m²,"13,8 tỷ",,,,,16.0418632026269,108.245025882257,"8,3 m","7,5 m",,,
75 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0461470013298,108.244384626337,,,,,
73 m²,"4,58 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0559064580926,108.163803628899,5 m,"5,5 m",Tây - Nam,,2 tầng
269 m²,"2,35 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0964282636938,108.095652640811,9 m,4 m,Đông - Bắc,,
34 m²,"2,45 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0649183258376,108.215890496447,4 m,3 m,,,3 tầng
100 m²,"4,75 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0274726565921,108.243109818938,5 m,"11,5 m",Tây - Nam,,
160 m²,"13,8 tỷ",,,,,16.0418632026269,108.245025882257,"8,3 m","7,5 m",,,
75 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0461470013298,108.244384626337,,,,,
110 m²,23 tỷ,,,,,16.06902972669,108.21533621618,5 m,,,,6 tầng
130 m²,15 tỷ,,,,,16.0616093382431,108.24579662754,,"7,5 m",,,
921 m²,900 tỷ,27 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0469066254571,108.249277024259,30 m,,Đông,,
330 m²,52 tỷ,,,,,16.0575639695737,108.24696445621,14 m,33 m,,,
86 m²,"13,5 tỷ",8 phòng,8 phòng,Sổ đỏ/ Sổ hồng.,,16.0677876741463,108.241429294181,5 m,"5,5 m",Đông,,
59 m²,"1,58 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.09237289428711,108.1265869140625,,,,Đông - Nam,
47 m²,"1,15 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.09237289428711,108.1265869140625,,,Đông - Nam,,
73 m²,"2,98 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0561447143555,108.233322143555,,,,,
300 m²,"11,5 tỷ",,,Đã có sổ hồng.,,15.9910974502563,108.260215759277,15 m,15 m,Đông - Bắc,,
300 m²,"12,5 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9910974502563,108.260215759277,15 m,"30,5 m",Đông - Bắc,,
50 m²,"3,2 tỷ",2 phòng,1 phòng,Hợp đồng mua bán,,16.088382720947266,108.22888946533203,,,,Đông - Nam,
240 m²,"10,7 tỷ",,,Sổ đỏ/ Sổ hồng,,16.018306732177734,108.22174835205078,,,Đông - Bắc,,
170 m²,"9,8 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.020913479993,108.225153462952,,,Đông - Bắc,,
47 m²,"1,15 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.09237289428711,108.1265869140625,,,Đông - Nam,,
73 m²,"2,98 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0561447143555,108.233322143555,,,,,
300 m²,"11,5 tỷ",,,Đã có sổ hồng.,,15.9910974502563,108.260215759277,15 m,15 m,Đông - Bắc,,
300 m²,"12,5 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9910974502563,108.260215759277,15 m,"30,5 m",Đông - Bắc,,
50 m²,"3,2 tỷ",2 phòng,1 phòng,Hợp đồng mua bán,,16.088382720947266,108.22888946533203,,,,Đông - Nam,
240 m²,"10,7 tỷ",,,Sổ đỏ/ Sổ hồng,,16.018306732177734,108.22174835205078,,,Đông - Bắc,,
170 m²,"9,8 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.020913479993,108.225153462952,,,Đông - Bắc,,
75 m²,"6,3 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0743623,108.2402152,5 m,"5,5 m",Tây,,2 tầng
125 m²,"4,7 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Không nội thất.,16.093573,108.1263,5 m,15 m,Đông - Bắc,Đông - Bắc,3 tầng
95 m²,"4,38 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.072982788085938,108.1611328125,5 m,"7,5 m",Tây - Nam,,
80 m²,"6,2 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0812112,108.2441869,5 m,"5,5 m",Đông - Bắc,,
"107,5 m²","3,15 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0859834,108.1500591,5 m,"5,5 m",Tây - Bắc,,
106 m²,"5,15 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0547021905754,108.234026242738,"5,3 m",5 m,,,
123 m²,Thỏa thuận,4 phòng,3 phòng,,,15.983246803283691,108.25209045410156,,,,,
100 m²,"6,8 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0752273,108.2329271,5 m,"7,5 m",Tây - Bắc,,2 tầng
99 m²,"4,35 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0172579769425,108.208358470553,"5,5 m","7,5 m",,,
116 m²,"6,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0954564195325,108.244668498676,6 m,30 m,,Đông - Nam,
127 m²,"3,88 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0155075009578,108.261023116963,5 m,"5,5 m",Đông,,
100 m²,8 tỷ,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0217011238568,108.228260943817,5 m,"10,5 m",Đông - Nam,Đông - Nam,3 tầng
99 m²,"4,35 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0172579769425,108.208358470553,"5,5 m","7,5 m",,,
116 m²,"6,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0954564195325,108.244668498676,6 m,30 m,,Đông - Nam,
127 m²,"3,88 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0155075009578,108.261023116963,5 m,"5,5 m",Đông,,
100 m²,8 tỷ,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0217011238568,108.228260943817,5 m,"10,5 m",Đông - Nam,Đông - Nam,3 tầng
108 m²,8 tỷ,5 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.039503675117,108.216690651742,"4,5 m","7,5 m",Bắc,Bắc,4 tầng
